adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,30180,tt0116589,en,Hype!,"This documentary examines the Seattle scene as it became the focus of a merging of punk rock, heavy metal, and innovation. Building from the grass roots, self-promoted and self-recorded until break-out success of bands like Nirvana brought the record industry to the Pacific Northwest, a phenomenon was born.",3.465337,/vfR9veCwZMZXfpCF5QlnaLFoSr1.jpg,"[{'name': 'Helvey-Pray Production', 'id': 5025}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-11-08,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hype!,FALSE,6.8,12
FALSE,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",,31388,tt0117550,en,Santa with Muscles,"Penurious but muscle-bound Blake Thorne has made a vast fortune marketing health food and health supplements. He once was a nice fellow, but as his wealth increases, he becomes increasingly self-centered and decadent. One day, he gets in a great paint-gun fight that goes too far. Blake escapes the cops by running into a shopping mall, quickly donning a Santa Suit and pretending to be St. Nick. A head injury causes Blake to suffer amnesia, and an opportunistic ""elf"" decides to convince Blake that he is indeed Santa. This leads ""Santa"" to help save an orphanage, filled with adorable moppets, from the machinations of a greedy, insane doctor.",7.378936,/boEGRrIUT1jOMZEkhhePTK5cQW9.jpg,"[{'name': 'Hit Entertainment', 'id': 6893}, {'name': 'Cabin Fever Entertainment', 'id': 21304}, {'name': 'Cineplex Odeon Films', 'id': 35535}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-11-08,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's arrived in the St. Nick of time!,Santa with Muscles,FALSE,3.5,20
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,41801,tt0116293,en,Female Perversions,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",2.273475,/1BpcbWgw6sX1oTb4M0qgGUPljwg.jpg,"[{'name': 'Degeto Film', 'id': 986}, {'name': 'Kinowelt Filmproduktion', 'id': 2051}, {'name': 'Mindy Affrime', 'id': 60710}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-01-22,0,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dare to let yourself go where you've never been before.,Female Perversions,FALSE,5.4,10
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,66034,tt0116953,en,Mad Dog Time,"With his boss in the madhouse, a mobster is temporary boss of the criminal empire just as vicious rivals threaten the control of the empire.",0.768894,/rF7JPTZRkf3ysaAx99JqtDb0abu.jpg,"[{'name': 'Bruin Grip Services', 'id': 5330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-11-08,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mad Dog Time,FALSE,6.2,12
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,348138,tt0115754,en,Breathing Room,"She's Kathy, a comix cartoonist; he's David, teaching English to new immigrants. It's New York City, with 29 shopping days left until Christmas, and they're in love. Or are they? Their romance has been on-again, off-again because David can't bring himself to say, ""I love you."" He can say it in French, Russian, Japanese, Chinese, but not English. So, when she learns at an inopportune time that he's applied for a job in Ho Chi Minh City, she asks for breathing room until Christmas; the film chronicles the ensuing days of restless indecision.",0.028988,/qCRHQSeVQ2pscu8ntonD5fzYRUX.jpg,"[{'name': 'Eureka Pictures', 'id': 1002}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-11-08,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy for the romantically hopeless,Breathing Room,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,96288,tt0114093,en,Paris Was a Woman,"Women (many of them lesbian) artists, writers, photographers, designers, and adventurers settled in Paris between the wars. They embraced France, some developed an ex-pat culture, and most cherished a way of life quite different than the one left behind.",0.036471,/5on0ZrRNirUFhzQ1IBC2SGZ1566.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-02-19,0,75,[],Released,,Paris Was a Woman,FALSE,7,1
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,61536,tt0116601,en,I'm Not Rappaport,"Old Nat Moyer is a talker, a philosopher, and a troublemaker with a fanciful imagination. His companion is Midge Carter, who is half-blind, but still the super of an apartment house. When he is threatened with retirement, Nat battles on his behalf. Nat also takes on his daughter, a drug dealer, and a mugger in this appealing version of a really 'odd couple'.",0.659056,/xgCiW1oDaJM2zZWrHLlqO3Q8ABm.jpg,"[{'name': 'Greenestreet Films', 'id': 2150}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-24,0,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I'm Not Rappaport,FALSE,6.2,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,18762,tt0112537,en,Blue Juice,"JC is the hero of the Cornish surfing community. Staring thirty hard in the face, he fears that the wave that has carried him through a prolonged adolescence is heading for the rocks as his girlfriend pressures him for commitment and his friends contemplate growing up.",2.199462,/57S6FYgFdj4hJsRKhL2ypBSDODF.jpg,"[{'name': 'Skreba Films', 'id': 3525}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-09-15,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The ride is wild!,Blue Juice,FALSE,3.6,13
FALSE,,0,[],,331367,tt0107314,en,Kids of Survival,"Kids of Survival is an Emmy Award-winning feature-length documentary about three years of work and struggle inside the acclaimed South Bronx art/education group, Tim Rollins + K.O.S. For over a decade, artist-educator Tim Rollins, working with Puerto Rican and Dominican teenagers in the Bronx, has made large-scale paintings now hanging in major museums and collections around the world. In Kids of Survival, five teenage boys from the Bronx use their talents as modern artists to wage a crucial personal battle.",0.001178,,[],[],1996-09-05,0,0,[],Released,,Kids of Survival,FALSE,0,0
FALSE,"{'id': 8091, 'name': 'Alien Collection', 'poster_path': '/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', 'backdrop_path': '/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg'}",50000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",,8077,tt0103644,en,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",17.126768,/p7mUd9GpmCYV5qhkKGmiEerFK3i.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-05-22,159773545,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The bitch is back.,Alien³,FALSE,6.2,1664
FALSE,,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,814,tt0082010,en,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,13.390802,/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Guber/Peters Company', 'id': 276}, {'name': 'American Werewolf Inc.', 'id': 606}, {'name': 'Lyncanthrope Films', 'id': 607}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-08-21,31973249,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beware the Moon.,An American Werewolf in London,FALSE,7.2,571
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,41671,tt0103678,en,Amityville: It's About Time,"When an old clock arrives at home as a gift, strange things begin to happen. The family that proudly assigned a privileged place to the clock in the living room, is unaware that this thing is a link to an old and evil house...",2.418256,/nJiglOtMoWIwBpiGLxMRVqk2GGG.jpg,"[{'name': 'Steve White Productions', 'id': 35872}, {'name': 'VPS Studios', 'id': 84937}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-16,0,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,The terror is back home,Amityville: It's About Time,FALSE,4.1,21
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,27214,tt0085159,en,Amityville 3-D,"To debunk the Amityville house's infamous reputation and take advantage of a rock-bottom asking price, skeptical journalist John Baxter buys the place and settles in to write his first novel. But as soon as the ink on the deed has dried, people who have come into contact with John and the house begin to meet with shocking fates. Is it all just coincidence, or is the house really the gateway to hell?",7.893775,/nttiT4ebfMQXYS0hJ0YdTzikZMq.jpg,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-11-18,6333135,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,WARNING: in this movie you are the victim.,Amityville 3-D,FALSE,4,40
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,52263,tt0115535,en,Amityville: Dollhouse,"A dollhouse that is a replica of the infamous Amityville haunted house is given to a little girl. Soon after, all sorts of horrible unexplained accidents start to happen. The family must work together to fight off the terrifying evil that has inhabited their lives.",2.357522,/e2h6nV7RAUiNQNeK4dqbmqbEorF.jpg,"[{'name': 'Zeta Entertainment', 'id': 5333}, {'name': 'Promark Entertainment Group', 'id': 25690}, {'name': 'Spectacor Films', 'id': 28277}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-02,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Home is where the Horror is...,Amityville: Dollhouse,FALSE,3.5,17
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",1500000,"[{'id': 27, 'name': 'Horror'}]",,33519,tt0106262,en,Amityville: A New Generation,"When young photographer Keyes (Ross Partridge) snaps a picture of a mysterious homeless man the subject insists he take a dark yet strangely beautiful antique mirror. Back at Keyes' home, the demonic forces of the infamous Long Island horror-house find new life through the mirror's frightening reflections. As unsuspecting victims gaze into the shimmering glass, they witness the",6.401828,/k38YBT6yg22NziWVOT7p1ULLzQ9.jpg,"[{'name': 'A. Ninety-Three Productions', 'id': 36394}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-29,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Terror Has a Reflection All its Own.,Amityville: A New Generation,FALSE,2.8,17
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,16235,tt0083550,en,Amityville II: The Possession,"The Lutz family have managed to flee their home with their lives intact, but before them, another family lived in this house and were caught up in the original evil who weren't so lucky...",12.10181,/qzvf4p6bKyadZQo2aZFsR4uuT2W.jpg,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Media Transactions', 'id': 75480}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-09-24,12534817,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't forget to check under the bed...,Amityville II: The Possession,FALSE,5.9,59
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,11449,tt0078767,en,The Amityville Horror,"George Lutz and his wife Kathleen, move into their Long Island dream house with their children only for their lives to be turned into a hellish nightmare. The legacy of a murder committed in the house gradually affects the family and a priest is brought in to try and exorcise the demonic presence from their home.",14.00318,/orociMcS1GExIcuiGbYYHlRlcL8.jpg,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-07-27,86432000,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For God's Sake, Get Out!",The Amityville Horror,FALSE,6.2,192
FALSE,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,41848,tt0099030,en,The Amityville Curse,"Five people spend the night in an abandoned house, the Amityville haunted house, and soon find themselves terrorized by assorted ghosts, venomous insects and ghostly apparitions.",2.416489,/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg,"[{'name': 'Allegro Films', 'id': 4899}, {'name': 'CFCF-TV', 'id': 17799}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-12-01,0,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"It began with a murder and a hanging. Now, the innocent must pay for the sins of the guilty...",The Amityville Curse,FALSE,2.7,19
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,25944,tt0071233,en,Blood for Dracula,"Deathly ill Count Dracula and his slimy underling, Anton, travel to Italy in search of a virgin's blood. They're welcomed at the crumbling estate of indebted Marchese Di Fiore, who's desperate to marry off his daughters to rich suitors. But there, instead of pure women, the count encounters incestuous lesbians with vile blood and Marxist manservant Mario, who's suspicious of the aristocratic Dracula.",1.825571,/c4WFR6nV3oOkuKqxrVOs6ZOnXMd.jpg,"[{'name': 'Compagnia Cinematografica Champion', 'id': 10000}, {'name': 'Andy Warhol Productions', 'id': 10001}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1974-08-13,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He couldn't live without a virgin's blood..... ...So a virgin had to die!,Blood for Dracula,FALSE,5.8,22
FALSE,,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,24913,tt0090655,en,April Fool's Day,"A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead.",10.301342,/FiDprIXcWbAPz4sB3vYjxSjHrU.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hometown Films', 'id': 52760}, {'name': 'YCTM', 'id': 77507}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-03-27,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Childish pranks turn into a bloody battle for survival!,April Fool's Day,FALSE,5.8,74
FALSE,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,49126,tt0075704,en,Audrey Rose,"A man is convinced that a young girl is the reincarnation of his own daughter Audrey Rose, who died in a fiery car accident, along with his wife, two minutes before the girl was born.",5.862098,/aSleSJrBJ6hKA8HfVuF9mehuyTR.jpg,"[{'name': 'Sterobcar Productions', 'id': 18038}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-04-06,0,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Suddenly Their Lives Were Engulfed By Supernatural Terror!,Audrey Rose,FALSE,5.8,34
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,32076,tt0092632,en,The Believers,"Mourning the accidental death of his wife and having just moved to New York with his young son, laconic police psychologist Cal Jamison (Martin Sheen) is reluctantly drawn into a series of grisly, ritualistic murders involving the immolation of two youths.",3.321608,/wMDOgjHoDdKKj3UNZzjP8AW0wxR.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Orion Pictures Corporation', 'id': 14150}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-06-09,18753438,114,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Nothing can stop them, no one can help you. They know who you are.",The Believers,FALSE,6.2,39
